year,GEOID,NAME,variable,estimate,moe
2005,4748000,"Memphis city, Tennessee",B25070_007,11184,2763
2006,4748000,"Memphis city, Tennessee",B25070_007,9666,1790
2007,4748000,"Memphis city, Tennessee",B25070_007,9809,2116
2008,4748000,"Memphis city, Tennessee",B25070_007,8101,1498
2009,4748000,"Memphis city, Tennessee",B25070_007,11089,1878
2010,4748000,"Memphis city, Tennessee",B25070_007,8976,1695
2011,4748000,"Memphis city, Tennessee",B25070_007,10966,2071
2012,4748000,"Memphis city, Tennessee",B25070_007,10364,1584
2013,4748000,"Memphis city, Tennessee",B25070_007,8669,1636
2014,4748000,"Memphis city, Tennessee",B25070_007,10714,1641
2015,4748000,"Memphis city, Tennessee",B25070_007,12892,1912
2016,4748000,"Memphis city, Tennessee",B25070_007,12222,2204
2017,4748000,"Memphis city, Tennessee",B25070_007,9226,1659
2018,4748000,"Memphis city, Tennessee",B25070_007,11801,2132
2019,4748000,"Memphis city, Tennessee",B25070_007,9968,1978
2005,4748000,"Memphis city, Tennessee",B25070_008,7334,1763
2006,4748000,"Memphis city, Tennessee",B25070_008,8274,1785
2007,4748000,"Memphis city, Tennessee",B25070_008,6736,1506
2008,4748000,"Memphis city, Tennessee",B25070_008,6540,1335
2009,4748000,"Memphis city, Tennessee",B25070_008,7697,1682
2010,4748000,"Memphis city, Tennessee",B25070_008,7326,1714
2011,4748000,"Memphis city, Tennessee",B25070_008,7530,1474
2012,4748000,"Memphis city, Tennessee",B25070_008,6988,1369
2013,4748000,"Memphis city, Tennessee",B25070_008,9959,1970
2014,4748000,"Memphis city, Tennessee",B25070_008,7891,1605
2015,4748000,"Memphis city, Tennessee",B25070_008,6982,1667
2016,4748000,"Memphis city, Tennessee",B25070_008,8285,1633
2017,4748000,"Memphis city, Tennessee",B25070_008,8689,1660
2018,4748000,"Memphis city, Tennessee",B25070_008,9372,1776
2019,4748000,"Memphis city, Tennessee",B25070_008,7574,1816
2005,4748000,"Memphis city, Tennessee",B25070_009,10112,2477
2006,4748000,"Memphis city, Tennessee",B25070_009,10417,2238
2007,4748000,"Memphis city, Tennessee",B25070_009,11159,1951
2008,4748000,"Memphis city, Tennessee",B25070_009,9485,1543
2009,4748000,"Memphis city, Tennessee",B25070_009,10987,1902
2010,4748000,"Memphis city, Tennessee",B25070_009,11301,1666
2011,4748000,"Memphis city, Tennessee",B25070_009,12236,2029
2012,4748000,"Memphis city, Tennessee",B25070_009,13179,1664
2013,4748000,"Memphis city, Tennessee",B25070_009,11470,2150
2014,4748000,"Memphis city, Tennessee",B25070_009,13893,2270
2015,4748000,"Memphis city, Tennessee",B25070_009,13161,2336
2016,4748000,"Memphis city, Tennessee",B25070_009,13180,2196
2017,4748000,"Memphis city, Tennessee",B25070_009,12009,2118
2018,4748000,"Memphis city, Tennessee",B25070_009,13345,1912
2019,4748000,"Memphis city, Tennessee",B25070_009,13187,2338
2005,4748000,"Memphis city, Tennessee",B25070_010,37512,2947
2006,4748000,"Memphis city, Tennessee",B25070_010,31493,2901
2007,4748000,"Memphis city, Tennessee",B25070_010,33383,3580
2008,4748000,"Memphis city, Tennessee",B25070_010,33970,3223
2009,4748000,"Memphis city, Tennessee",B25070_010,37167,3189
2010,4748000,"Memphis city, Tennessee",B25070_010,36029,3258
2011,4748000,"Memphis city, Tennessee",B25070_010,39588,3170
2012,4748000,"Memphis city, Tennessee",B25070_010,39954,2703
2013,4748000,"Memphis city, Tennessee",B25070_010,37372,3403
2014,4748000,"Memphis city, Tennessee",B25070_010,39548,3144
2015,4748000,"Memphis city, Tennessee",B25070_010,35635,3078
2016,4748000,"Memphis city, Tennessee",B25070_010,38748,3339
2017,4748000,"Memphis city, Tennessee",B25070_010,35766,3243
2018,4748000,"Memphis city, Tennessee",B25070_010,39171,3834
2019,4748000,"Memphis city, Tennessee",B25070_010,38810,3688
2005,4748000,"Memphis city, Tennessee",B25070_011,6282,1365
2006,4748000,"Memphis city, Tennessee",B25070_011,6911,1359
2007,4748000,"Memphis city, Tennessee",B25070_011,7773,1338
2008,4748000,"Memphis city, Tennessee",B25070_011,6035,1429
2009,4748000,"Memphis city, Tennessee",B25070_011,7924,1518
2010,4748000,"Memphis city, Tennessee",B25070_011,7273,1571
2011,4748000,"Memphis city, Tennessee",B25070_011,9189,1392
2012,4748000,"Memphis city, Tennessee",B25070_011,8939,1437
2013,4748000,"Memphis city, Tennessee",B25070_011,10868,1543
2014,4748000,"Memphis city, Tennessee",B25070_011,10644,1729
2015,4748000,"Memphis city, Tennessee",B25070_011,10121,1712
2016,4748000,"Memphis city, Tennessee",B25070_011,13851,2218
2017,4748000,"Memphis city, Tennessee",B25070_011,10221,2044
2018,4748000,"Memphis city, Tennessee",B25070_011,11308,2043
2019,4748000,"Memphis city, Tennessee",B25070_011,9190,2006
2005,4748000,"Memphis city, Tennessee",B25071_001,34.2,1.5
2006,4748000,"Memphis city, Tennessee",B25071_001,33.7,1.4
2007,4748000,"Memphis city, Tennessee",B25071_001,33.2,1.7
2008,4748000,"Memphis city, Tennessee",B25071_001,33.8,1.9
2009,4748000,"Memphis city, Tennessee",B25071_001,35.2,1.7
2010,4748000,"Memphis city, Tennessee",B25071_001,35.3,1.9
2011,4748000,"Memphis city, Tennessee",B25071_001,36.1,2
2012,4748000,"Memphis city, Tennessee",B25071_001,37,1.9
2013,4748000,"Memphis city, Tennessee",B25071_001,34.6,2
2014,4748000,"Memphis city, Tennessee",B25071_001,35.6,2
2015,4748000,"Memphis city, Tennessee",B25071_001,32.9,1
2016,4748000,"Memphis city, Tennessee",B25071_001,33,1.3
2017,4748000,"Memphis city, Tennessee",B25071_001,32.3,1.9
2018,4748000,"Memphis city, Tennessee",B25071_001,35,1.5
2019,4748000,"Memphis city, Tennessee",B25071_001,33,1.7
2005,4748000,"Memphis city, Tennessee",B25074_001,119953,4329
2006,4748000,"Memphis city, Tennessee",B25074_001,112167,5067
2007,4748000,"Memphis city, Tennessee",B25074_001,117564,5144
2008,4748000,"Memphis city, Tennessee",B25074_001,109791,4062
2009,4748000,"Memphis city, Tennessee",B25074_001,119072,4968
2010,4748000,"Memphis city, Tennessee",B25074_001,115655,4165
2011,4748000,"Memphis city, Tennessee",B25074_001,124672,4416
2012,4748000,"Memphis city, Tennessee",B25074_001,123583,4433
2013,4748000,"Memphis city, Tennessee",B25074_001,129745,4668
2014,4748000,"Memphis city, Tennessee",B25074_001,131477,3999
2015,4748000,"Memphis city, Tennessee",B25074_001,132757,5286
2016,4748000,"Memphis city, Tennessee",B25074_001,144211,4748
2017,4748000,"Memphis city, Tennessee",B25074_001,133177,4394
2018,4748000,"Memphis city, Tennessee",B25074_001,135133,5287
2019,4748000,"Memphis city, Tennessee",B25074_001,136316,4609
2005,4748000,"Memphis city, Tennessee",B25074_002,26543,3261
2006,4748000,"Memphis city, Tennessee",B25074_002,24084,2422
2007,4748000,"Memphis city, Tennessee",B25074_002,26858,3004
2008,4748000,"Memphis city, Tennessee",B25074_002,19434,2231
2009,4748000,"Memphis city, Tennessee",B25074_002,23501,2575
2010,4748000,"Memphis city, Tennessee",B25074_002,24635,2634
2011,4748000,"Memphis city, Tennessee",B25074_002,24978,2277
2012,4748000,"Memphis city, Tennessee",B25074_002,26166,2435
2013,4748000,"Memphis city, Tennessee",B25074_002,27017,2793
2014,4748000,"Memphis city, Tennessee",B25074_002,24204,2445
2015,4748000,"Memphis city, Tennessee",B25074_002,21883,2710
2016,4748000,"Memphis city, Tennessee",B25074_002,25572,2777
2017,4748000,"Memphis city, Tennessee",B25074_002,22112,2572
2018,4748000,"Memphis city, Tennessee",B25074_002,23915,2668
2019,4748000,"Memphis city, Tennessee",B25074_002,19776,2635
2005,4748000,"Memphis city, Tennessee",B25074_003,187,152
2006,4748000,"Memphis city, Tennessee",B25074_003,474,348
2007,4748000,"Memphis city, Tennessee",B25074_003,283,282
2008,4748000,"Memphis city, Tennessee",B25074_003,100,168
2009,4748000,"Memphis city, Tennessee",B25074_003,111,130
2010,4748000,"Memphis city, Tennessee",B25074_003,434,317
2011,4748000,"Memphis city, Tennessee",B25074_003,37,61
2012,4748000,"Memphis city, Tennessee",B25074_003,0,193
2013,4748000,"Memphis city, Tennessee",B25074_003,350,366
2014,4748000,"Memphis city, Tennessee",B25074_003,79,97
2015,4748000,"Memphis city, Tennessee",B25074_003,30,50
2016,4748000,"Memphis city, Tennessee",B25074_003,169,162
2017,4748000,"Memphis city, Tennessee",B25074_003,112,133
2018,4748000,"Memphis city, Tennessee",B25074_003,107,187
2019,4748000,"Memphis city, Tennessee",B25074_003,0,216
2005,4748000,"Memphis city, Tennessee",B25074_004,654,791
2006,4748000,"Memphis city, Tennessee",B25074_004,138,175
2007,4748000,"Memphis city, Tennessee",B25074_004,311,360
2008,4748000,"Memphis city, Tennessee",B25074_004,151,144
2009,4748000,"Memphis city, Tennessee",B25074_004,56,94
2010,4748000,"Memphis city, Tennessee",B25074_004,0,287
2011,4748000,"Memphis city, Tennessee",B25074_004,21,36
2012,4748000,"Memphis city, Tennessee",B25074_004,526,409
2013,4748000,"Memphis city, Tennessee",B25074_004,0,203
2014,4748000,"Memphis city, Tennessee",B25074_004,137,137
2015,4748000,"Memphis city, Tennessee",B25074_004,92,153
2016,4748000,"Memphis city, Tennessee",B25074_004,208,342
2017,4748000,"Memphis city, Tennessee",B25074_004,0,208
2018,4748000,"Memphis city, Tennessee",B25074_004,0,211
2019,4748000,"Memphis city, Tennessee",B25074_004,0,216
2005,4748000,"Memphis city, Tennessee",B25074_005,870,451
2006,4748000,"Memphis city, Tennessee",B25074_005,1549,660
2007,4748000,"Memphis city, Tennessee",B25074_005,1043,557
2008,4748000,"Memphis city, Tennessee",B25074_005,828,372
2009,4748000,"Memphis city, Tennessee",B25074_005,690,342
2010,4748000,"Memphis city, Tennessee",B25074_005,1199,538
2011,4748000,"Memphis city, Tennessee",B25074_005,1116,583
2012,4748000,"Memphis city, Tennessee",B25074_005,1009,461
2013,4748000,"Memphis city, Tennessee",B25074_005,869,322
2014,4748000,"Memphis city, Tennessee",B25074_005,635,344
2015,4748000,"Memphis city, Tennessee",B25074_005,821,450
2016,4748000,"Memphis city, Tennessee",B25074_005,667,262
2017,4748000,"Memphis city, Tennessee",B25074_005,937,493
2018,4748000,"Memphis city, Tennessee",B25074_005,882,489
2019,4748000,"Memphis city, Tennessee",B25074_005,233,223
2005,4748000,"Memphis city, Tennessee",B25074_006,727,368
2006,4748000,"Memphis city, Tennessee",B25074_006,914,453
2007,4748000,"Memphis city, Tennessee",B25074_006,407,306
2008,4748000,"Memphis city, Tennessee",B25074_006,493,328
2009,4748000,"Memphis city, Tennessee",B25074_006,748,389
2010,4748000,"Memphis city, Tennessee",B25074_006,208,174
2011,4748000,"Memphis city, Tennessee",B25074_006,394,219
2012,4748000,"Memphis city, Tennessee",B25074_006,350,267
2013,4748000,"Memphis city, Tennessee",B25074_006,210,185
2014,4748000,"Memphis city, Tennessee",B25074_006,231,233
2015,4748000,"Memphis city, Tennessee",B25074_006,1142,629
2016,4748000,"Memphis city, Tennessee",B25074_006,858,438
2017,4748000,"Memphis city, Tennessee",B25074_006,346,255
2018,4748000,"Memphis city, Tennessee",B25074_006,687,458
2019,4748000,"Memphis city, Tennessee",B25074_006,475,337
2005,4748000,"Memphis city, Tennessee",B25074_007,20689,3018
2006,4748000,"Memphis city, Tennessee",B25074_007,16844,2281
2007,4748000,"Memphis city, Tennessee",B25074_007,19895,2833
2008,4748000,"Memphis city, Tennessee",B25074_007,13888,1870
2009,4748000,"Memphis city, Tennessee",B25074_007,16514,2194
2010,4748000,"Memphis city, Tennessee",B25074_007,17337,2226
2011,4748000,"Memphis city, Tennessee",B25074_007,17276,1999
2012,4748000,"Memphis city, Tennessee",B25074_007,18016,2053
2013,4748000,"Memphis city, Tennessee",B25074_007,17977,2366
2014,4748000,"Memphis city, Tennessee",B25074_007,223,276
2015,4748000,"Memphis city, Tennessee",B25074_007,118,114
2016,4748000,"Memphis city, Tennessee",B25074_007,231,217
2017,4748000,"Memphis city, Tennessee",B25074_007,250,294
2018,4748000,"Memphis city, Tennessee",B25074_007,1147,623
2019,4748000,"Memphis city, Tennessee",B25074_007,290,341
2005,4748000,"Memphis city, Tennessee",B25074_008,3416,996
2006,4748000,"Memphis city, Tennessee",B25074_008,4165,1073
2007,4748000,"Memphis city, Tennessee",B25074_008,4919,1113
2008,4748000,"Memphis city, Tennessee",B25074_008,3974,1160
2009,4748000,"Memphis city, Tennessee",B25074_008,5382,1264
2010,4748000,"Memphis city, Tennessee",B25074_008,5457,1445
2011,4748000,"Memphis city, Tennessee",B25074_008,6134,1307
2012,4748000,"Memphis city, Tennessee",B25074_008,6265,1397
2013,4748000,"Memphis city, Tennessee",B25074_008,7611,1455
2014,4748000,"Memphis city, Tennessee",B25074_008,209,212
2015,4748000,"Memphis city, Tennessee",B25074_008,469,341
2016,4748000,"Memphis city, Tennessee",B25074_008,509,424
2017,4748000,"Memphis city, Tennessee",B25074_008,459,411
2018,4748000,"Memphis city, Tennessee",B25074_008,566,539
2019,4748000,"Memphis city, Tennessee",B25074_008,65,95
2005,4748000,"Memphis city, Tennessee",B25074_009,28873,3402
2006,4748000,"Memphis city, Tennessee",B25074_009,24074,3090
2007,4748000,"Memphis city, Tennessee",B25074_009,23622,2660
2008,4748000,"Memphis city, Tennessee",B25074_009,25599,2654
2009,4748000,"Memphis city, Tennessee",B25074_009,29835,3055
2010,4748000,"Memphis city, Tennessee",B25074_009,24601,2828
2011,4748000,"Memphis city, Tennessee",B25074_009,25635,2589
2012,4748000,"Memphis city, Tennessee",B25074_009,27086,2407
2013,4748000,"Memphis city, Tennessee",B25074_009,22951,2656
2014,4748000,"Memphis city, Tennessee",B25074_009,15251,1718
2015,4748000,"Memphis city, Tennessee",B25074_009,12204,1854
2016,4748000,"Memphis city, Tennessee",B25074_009,13265,1931
2017,4748000,"Memphis city, Tennessee",B25074_009,12840,2158
2018,4748000,"Memphis city, Tennessee",B25074_009,12803,2149
2019,4748000,"Memphis city, Tennessee",B25074_009,12375,1885
2005,4748000,"Memphis city, Tennessee",B25074_010,618,323
2006,4748000,"Memphis city, Tennessee",B25074_010,476,361
2007,4748000,"Memphis city, Tennessee",B25074_010,804,449
2008,4748000,"Memphis city, Tennessee",B25074_010,908,507
2009,4748000,"Memphis city, Tennessee",B25074_010,645,452
2010,4748000,"Memphis city, Tennessee",B25074_010,573,390
2011,4748000,"Memphis city, Tennessee",B25074_010,501,376
2012,4748000,"Memphis city, Tennessee",B25074_010,393,330
2013,4748000,"Memphis city, Tennessee",B25074_010,532,347
2014,4748000,"Memphis city, Tennessee",B25074_010,7439,1615
2015,4748000,"Memphis city, Tennessee",B25074_010,7007,1538
2016,4748000,"Memphis city, Tennessee",B25074_010,9665,1877
2017,4748000,"Memphis city, Tennessee",B25074_010,7168,1525
2018,4748000,"Memphis city, Tennessee",B25074_010,7723,1554
2019,4748000,"Memphis city, Tennessee",B25074_010,6338,1732
2005,4748000,"Memphis city, Tennessee",B25074_011,241,267
2006,4748000,"Memphis city, Tennessee",B25074_011,704,515
2007,4748000,"Memphis city, Tennessee",B25074_011,454,395
2008,4748000,"Memphis city, Tennessee",B25074_011,602,493
2009,4748000,"Memphis city, Tennessee",B25074_011,984,521
2010,4748000,"Memphis city, Tennessee",B25074_011,364,265
2011,4748000,"Memphis city, Tennessee",B25074_011,290,192
2012,4748000,"Memphis city, Tennessee",B25074_011,351,218
2013,4748000,"Memphis city, Tennessee",B25074_011,474,450
2014,4748000,"Memphis city, Tennessee",B25074_011,27515,2947
2015,4748000,"Memphis city, Tennessee",B25074_011,26106,2773
2016,4748000,"Memphis city, Tennessee",B25074_011,28674,2972
2017,4748000,"Memphis city, Tennessee",B25074_011,23123,2491
2018,4748000,"Memphis city, Tennessee",B25074_011,29829,3250
2019,4748000,"Memphis city, Tennessee",B25074_011,24191,3111
2005,4748000,"Memphis city, Tennessee",B25074_012,1694,764
2006,4748000,"Memphis city, Tennessee",B25074_012,874,465
2007,4748000,"Memphis city, Tennessee",B25074_012,801,466
2008,4748000,"Memphis city, Tennessee",B25074_012,724,351
2009,4748000,"Memphis city, Tennessee",B25074_012,1183,561
2010,4748000,"Memphis city, Tennessee",B25074_012,877,486
2011,4748000,"Memphis city, Tennessee",B25074_012,799,378
2012,4748000,"Memphis city, Tennessee",B25074_012,1278,519
2013,4748000,"Memphis city, Tennessee",B25074_012,1298,687
2014,4748000,"Memphis city, Tennessee",B25074_012,268,188
2015,4748000,"Memphis city, Tennessee",B25074_012,1117,495
2016,4748000,"Memphis city, Tennessee",B25074_012,74,90
2017,4748000,"Memphis city, Tennessee",B25074_012,372,289
2018,4748000,"Memphis city, Tennessee",B25074_012,667,543
2019,4748000,"Memphis city, Tennessee",B25074_012,494,391
2005,4748000,"Memphis city, Tennessee",B25074_013,1531,695
2006,4748000,"Memphis city, Tennessee",B25074_013,1899,947
2007,4748000,"Memphis city, Tennessee",B25074_013,1140,655
2008,4748000,"Memphis city, Tennessee",B25074_013,987,518
2009,4748000,"Memphis city, Tennessee",B25074_013,1692,692
2010,4748000,"Memphis city, Tennessee",B25074_013,925,472
2011,4748000,"Memphis city, Tennessee",B25074_013,1211,534
2012,4748000,"Memphis city, Tennessee",B25074_013,711,405
2013,4748000,"Memphis city, Tennessee",B25074_013,835,353
2014,4748000,"Memphis city, Tennessee",B25074_013,782,347
2015,4748000,"Memphis city, Tennessee",B25074_013,531,431
2016,4748000,"Memphis city, Tennessee",B25074_013,414,344
2017,4748000,"Memphis city, Tennessee",B25074_013,739,612
2018,4748000,"Memphis city, Tennessee",B25074_013,617,350
2019,4748000,"Memphis city, Tennessee",B25074_013,911,763
2005,4748000,"Memphis city, Tennessee",B25074_014,23768,3421
2006,4748000,"Memphis city, Tennessee",B25074_014,19298,2914
2007,4748000,"Memphis city, Tennessee",B25074_014,19090,2601
2008,4748000,"Memphis city, Tennessee",B25074_014,21916,2586
2009,4748000,"Memphis city, Tennessee",B25074_014,24265,2670
2010,4748000,"Memphis city, Tennessee",B25074_014,21248,2620
2011,4748000,"Memphis city, Tennessee",B25074_014,22443,2478
2012,4748000,"Memphis city, Tennessee",B25074_014,23327,2267
2013,4748000,"Memphis city, Tennessee",B25074_014,19063,2271
2014,4748000,"Memphis city, Tennessee",B25074_014,930,405
2015,4748000,"Memphis city, Tennessee",B25074_014,435,291
2016,4748000,"Memphis city, Tennessee",B25074_014,854,598
2017,4748000,"Memphis city, Tennessee",B25074_014,973,487
2018,4748000,"Memphis city, Tennessee",B25074_014,544,393
2019,4748000,"Memphis city, Tennessee",B25074_014,1411,752
2005,4748000,"Memphis city, Tennessee",B25074_015,1021,668
2006,4748000,"Memphis city, Tennessee",B25074_015,823,648
2007,4748000,"Memphis city, Tennessee",B25074_015,1333,539
2008,4748000,"Memphis city, Tennessee",B25074_015,462,247
2009,4748000,"Memphis city, Tennessee",B25074_015,1066,520
2010,4748000,"Memphis city, Tennessee",B25074_015,614,386
2011,4748000,"Memphis city, Tennessee",B25074_015,391,250
2012,4748000,"Memphis city, Tennessee",B25074_015,1026,471
2013,4748000,"Memphis city, Tennessee",B25074_015,749,457
2014,4748000,"Memphis city, Tennessee",B25074_015,855,427
2015,4748000,"Memphis city, Tennessee",B25074_015,1020,507
2016,4748000,"Memphis city, Tennessee",B25074_015,1527,682
2017,4748000,"Memphis city, Tennessee",B25074_015,517,386
2018,4748000,"Memphis city, Tennessee",B25074_015,1056,453
2019,4748000,"Memphis city, Tennessee",B25074_015,1221,685
2005,4748000,"Memphis city, Tennessee",B25074_016,28459,3164
2006,4748000,"Memphis city, Tennessee",B25074_016,31336,3392
2007,4748000,"Memphis city, Tennessee",B25074_016,29732,3339
2008,4748000,"Memphis city, Tennessee",B25074_016,27199,2706
2009,4748000,"Memphis city, Tennessee",B25074_016,29468,3242
2010,4748000,"Memphis city, Tennessee",B25074_016,25913,2692
2011,4748000,"Memphis city, Tennessee",B25074_016,31908,3384
2012,4748000,"Memphis city, Tennessee",B25074_016,30685,2670
2013,4748000,"Memphis city, Tennessee",B25074_016,32515,3394
2014,4748000,"Memphis city, Tennessee",B25074_016,935,456
2015,4748000,"Memphis city, Tennessee",B25074_016,1020,443
2016,4748000,"Memphis city, Tennessee",B25074_016,1003,469
2017,4748000,"Memphis city, Tennessee",B25074_016,997,496
2018,4748000,"Memphis city, Tennessee",B25074_016,1638,811
2019,4748000,"Memphis city, Tennessee",B25074_016,694,494
2005,4748000,"Memphis city, Tennessee",B25074_017,2208,940
2006,4748000,"Memphis city, Tennessee",B25074_017,1869,790
2007,4748000,"Memphis city, Tennessee",B25074_017,2064,903
2008,4748000,"Memphis city, Tennessee",B25074_017,748,379
2009,4748000,"Memphis city, Tennessee",B25074_017,1794,779
2010,4748000,"Memphis city, Tennessee",B25074_017,1043,495
2011,4748000,"Memphis city, Tennessee",B25074_017,1055,452
2012,4748000,"Memphis city, Tennessee",B25074_017,1201,493
2013,4748000,"Memphis city, Tennessee",B25074_017,657,281
2014,4748000,"Memphis city, Tennessee",B25074_017,4525,1256
2015,4748000,"Memphis city, Tennessee",B25074_017,3639,1044
2016,4748000,"Memphis city, Tennessee",B25074_017,2788,800
2017,4748000,"Memphis city, Tennessee",B25074_017,1889,740
2018,4748000,"Memphis city, Tennessee",B25074_017,3933,1069
2019,4748000,"Memphis city, Tennessee",B25074_017,2036,940
2005,4748000,"Memphis city, Tennessee",B25074_018,4075,1189
2006,4748000,"Memphis city, Tennessee",B25074_018,3821,1096
2007,4748000,"Memphis city, Tennessee",B25074_018,4156,1150
2008,4748000,"Memphis city, Tennessee",B25074_018,3110,929
2009,4748000,"Memphis city, Tennessee",B25074_018,3140,1067
2010,4748000,"Memphis city, Tennessee",B25074_018,2526,945
2011,4748000,"Memphis city, Tennessee",B25074_018,1924,722
2012,4748000,"Memphis city, Tennessee",B25074_018,2555,842
2013,4748000,"Memphis city, Tennessee",B25074_018,2511,918
2014,4748000,"Memphis city, Tennessee",B25074_018,18259,2409
2015,4748000,"Memphis city, Tennessee",B25074_018,17724,2177
2016,4748000,"Memphis city, Tennessee",B25074_018,20290,2530
2017,4748000,"Memphis city, Tennessee",B25074_018,16699,2214
2018,4748000,"Memphis city, Tennessee",B25074_018,20002,2654
2019,4748000,"Memphis city, Tennessee",B25074_018,16585,2687
2005,4748000,"Memphis city, Tennessee",B25074_019,5254,1804
2006,4748000,"Memphis city, Tennessee",B25074_019,6560,1678
2007,4748000,"Memphis city, Tennessee",B25074_019,6065,1713
2008,4748000,"Memphis city, Tennessee",B25074_019,5396,1526
2009,4748000,"Memphis city, Tennessee",B25074_019,5436,1499
2010,4748000,"Memphis city, Tennessee",B25074_019,3447,1025
2011,4748000,"Memphis city, Tennessee",B25074_019,4829,1253
2012,4748000,"Memphis city, Tennessee",B25074_019,3443,897
2013,4748000,"Memphis city, Tennessee",B25074_019,4392,1175
2014,4748000,"Memphis city, Tennessee",B25074_019,961,516
2015,4748000,"Memphis city, Tennessee",B25074_019,620,265
2016,4748000,"Memphis city, Tennessee",B25074_019,1724,693
2017,4748000,"Memphis city, Tennessee",B25074_019,937,580
2018,4748000,"Memphis city, Tennessee",B25074_019,1372,678
2019,4748000,"Memphis city, Tennessee",B25074_019,839,564
2005,4748000,"Memphis city, Tennessee",B25074_020,7195,2425
2006,4748000,"Memphis city, Tennessee",B25074_020,5142,1264
2007,4748000,"Memphis city, Tennessee",B25074_020,6486,1797
2008,4748000,"Memphis city, Tennessee",B25074_020,4335,1175
2009,4748000,"Memphis city, Tennessee",B25074_020,6511,1544
2010,4748000,"Memphis city, Tennessee",B25074_020,4716,1247
2011,4748000,"Memphis city, Tennessee",B25074_020,5890,1652
2012,4748000,"Memphis city, Tennessee",B25074_020,6113,1322
2013,4748000,"Memphis city, Tennessee",B25074_020,4634,1018
2014,4748000,"Memphis city, Tennessee",B25074_020,33430,2701
2015,4748000,"Memphis city, Tennessee",B25074_020,31522,2857
2016,4748000,"Memphis city, Tennessee",B25074_020,31181,2941
2017,4748000,"Memphis city, Tennessee",B25074_020,30239,3163
2018,4748000,"Memphis city, Tennessee",B25074_020,30402,3375
2019,4748000,"Memphis city, Tennessee",B25074_020,30705,3259
2005,4748000,"Memphis city, Tennessee",B25074_021,8906,1763
2006,4748000,"Memphis city, Tennessee",B25074_021,12912,2276
2007,4748000,"Memphis city, Tennessee",B25074_021,10483,1929
2008,4748000,"Memphis city, Tennessee",B25074_021,12727,2056
2009,4748000,"Memphis city, Tennessee",B25074_021,12004,1584
2010,4748000,"Memphis city, Tennessee",B25074_021,13475,2130
2011,4748000,"Memphis city, Tennessee",B25074_021,16996,2610
2012,4748000,"Memphis city, Tennessee",B25074_021,16561,2013
2013,4748000,"Memphis city, Tennessee",B25074_021,19233,3194
2014,4748000,"Memphis city, Tennessee",B25074_021,1029,619
2015,4748000,"Memphis city, Tennessee",B25074_021,1355,666
2016,4748000,"Memphis city, Tennessee",B25074_021,348,249
2017,4748000,"Memphis city, Tennessee",B25074_021,665,369
2018,4748000,"Memphis city, Tennessee",B25074_021,435,356
2019,4748000,"Memphis city, Tennessee",B25074_021,1241,754
2005,4748000,"Memphis city, Tennessee",B25074_022,821,492
2006,4748000,"Memphis city, Tennessee",B25074_022,1032,588
2007,4748000,"Memphis city, Tennessee",B25074_022,478,319
2008,4748000,"Memphis city, Tennessee",B25074_022,883,356
2009,4748000,"Memphis city, Tennessee",B25074_022,583,482
2010,4748000,"Memphis city, Tennessee",B25074_022,706,385
2011,4748000,"Memphis city, Tennessee",B25074_022,1214,525
2012,4748000,"Memphis city, Tennessee",B25074_022,812,462
2013,4748000,"Memphis city, Tennessee",B25074_022,1088,575
2014,4748000,"Memphis city, Tennessee",B25074_022,2369,714
2015,4748000,"Memphis city, Tennessee",B25074_022,1870,657
2016,4748000,"Memphis city, Tennessee",B25074_022,2140,716
2017,4748000,"Memphis city, Tennessee",B25074_022,1083,479
2018,4748000,"Memphis city, Tennessee",B25074_022,1065,684
2019,4748000,"Memphis city, Tennessee",B25074_022,1107,602
2005,4748000,"Memphis city, Tennessee",B25074_023,18161,2551
2006,4748000,"Memphis city, Tennessee",B25074_023,15334,2090
2007,4748000,"Memphis city, Tennessee",B25074_023,18260,2401
2008,4748000,"Memphis city, Tennessee",B25074_023,16627,2050
2009,4748000,"Memphis city, Tennessee",B25074_023,16550,2351
2010,4748000,"Memphis city, Tennessee",B25074_023,20097,2332
2011,4748000,"Memphis city, Tennessee",B25074_023,19043,2340
2012,4748000,"Memphis city, Tennessee",B25074_023,15960,1922
2013,4748000,"Memphis city, Tennessee",B25074_023,18855,2572
2014,4748000,"Memphis city, Tennessee",B25074_023,5128,1160
2015,4748000,"Memphis city, Tennessee",B25074_023,3470,840
2016,4748000,"Memphis city, Tennessee",B25074_023,4041,922
2017,4748000,"Memphis city, Tennessee",B25074_023,3111,1067
2018,4748000,"Memphis city, Tennessee",B25074_023,4071,1438
2019,4748000,"Memphis city, Tennessee",B25074_023,2153,821
2005,4748000,"Memphis city, Tennessee",B25074_024,5687,1280
2006,4748000,"Memphis city, Tennessee",B25074_024,7124,1749
2007,4748000,"Memphis city, Tennessee",B25074_024,4944,1276
2008,4748000,"Memphis city, Tennessee",B25074_024,4264,963
2009,4748000,"Memphis city, Tennessee",B25074_024,3506,1137
2010,4748000,"Memphis city, Tennessee",B25074_024,4160,1280
2011,4748000,"Memphis city, Tennessee",B25074_024,2762,879
2012,4748000,"Memphis city, Tennessee",B25074_024,3932,1056
2013,4748000,"Memphis city, Tennessee",B25074_024,4230,1105
2014,4748000,"Memphis city, Tennessee",B25074_024,5255,1125
2015,4748000,"Memphis city, Tennessee",B25074_024,5489,1223
